#******** NO2 Absorption Cross Sections at 243K ******************
#
#Version 1.0
#Date: August 2000
#
#K. Bogumil, J. Orphal, and J. P. Burrows
#University of Bremen - Institute of Environmental Physics
#P. O. Box 33 04 40
#D-28334 Bremen, Germany
#e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
#
#1. column title:	wavelength (vacuum)
#1. column unit:		nm
#2. column title:	absorption cross-section 
#2. column unit:		cm2/molec
#
#Wavelength range:	233 - 890 nm
#Spectral Resolution:	0.22 nm below 310.8 nm, 
#	                0.21 nm between 310.8 nm and 402 nm, 
#			0.52 nm between 402 nm and 599 nm, 
#			0.47 nm between 599 nm and 778.7 nm,
#                        0.62 nm between 778.7 nm and 890 nm (FWHM)
#Number of data points in file:	3577
#
#Experimental:
#
#Light source:   Xenon lamp
#Cell:	        Multiple reflection quartz cell (White optics)
#	        optical pathlength 985 cm
#Temperature:    243K
#Gas mixture:    NO2, N2
#Condition:      Flow measurement
#Total pressure: 100 mbar
#Spectrometer:   SCIAMACHY PFM Satellite Spectrometer 
#		 (Eight channel grating spectrometer)
#
#Note: Spectral Regions are cut and concatenated at 310.8 nm, 402 nm, 
#      565 nm, 599 nm and 778.7 nm. The data are scaled to the integrated 
#	   absorption cross section using the absorption cross section 
#	   measured by Vandaele et al., J. Quant. Spectrosc. Radiat. 
#	   Transfer 59 (3--5), 171--184 (1998)
#
   233.0807  2.305796E-19
   233.2139  2.128356E-19
   233.3470  1.925003E-19
   233.4800  1.758665E-19
   233.6129  1.595862E-19
   233.7458  1.340629E-19
   233.8786  1.191599E-19
   234.0113  1.161870E-19
   234.1439  1.049926E-19
   234.2765  9.783284E-20
   234.4089  9.403214E-20
   234.5413  8.960665E-20
   234.6736  9.034229E-20
   234.8058  9.110184E-20
   234.9380  1.019655E-19
   235.0700  1.166368E-19
   235.2020  1.422039E-19
   235.3339  1.688572E-19
   235.4657  1.882171E-19
   235.5975  1.944464E-19
   235.7292  1.865586E-19
   235.8607  1.613462E-19
   235.9922  1.432557E-19
   236.1237  1.220377E-19
   236.2550  1.171187E-19
   236.3863  1.226176E-19
   236.5175  1.328938E-19
   236.6486  1.373875E-19
   236.7796  1.392555E-19
   236.9106  1.348749E-19
   237.0415  1.359460E-19
   237.1722  1.415528E-19
   237.3030  1.484320E-19
   237.4336  1.597384E-19
   237.5642  1.657046E-19
   237.6946  1.673112E-19
   237.8250  1.610055E-19
   237.9554  1.488795E-19
   238.0856  1.320747E-19
   238.2158  1.140915E-19
   238.3458  9.819045E-20
   238.4759  8.228644E-20
   238.6058  7.016796E-20
   238.7356  5.928915E-20
   238.8654  5.452442E-20
   238.9951  6.017180E-20
   239.1247  7.704713E-20
   239.2542  9.800669E-20
   239.3837  1.088307E-19
   239.5131  1.039875E-19
