#******** NO2 Absorption Cross Sections at 223K ******************
#
#Version 1.0
#Date: August 2000
#
#K. Bogumil, J. Orphal, and J. P. Burrows
#University of Bremen - Institute of Environmental Physics
#P. O. Box 33 04 40
#D-28334 Bremen, Germany
#e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
#
#1. column title:	wavelength (vacuum)
#1. column unit:		nm
#2. column title:	absorption cross-section 
#2. column unit:		cm2/molec
#
#Wavelength range:	233 - 769 nm
#Spectral Resolution:	0.22 nm below 311 nm, 
#	                0.21 nm between 311 nm and 402.3 nm, 
#			0.52 nm between 402.3 nm and 598.2 nm, 
#			0.47 nm between 598.2 nm and 769 nm (FWHM)
#Number of data points in file:	3146
#
#Experimental:
#
#Light source:   Xenon lamp
#Cell:	        Multiple reflection quartz cell (White optics)
#	        optical pathlength 985 cm
#Temperature:    223K
#Gas mixture:    NO2, N2
#Condition:      Flow measurement
#Total pressure: 100 mbar
#Spectrometer:   SCIAMACHY PFM Satellite Spectrometer 
#		 (Eight channel grating spectrometer)
#
#Note: Spectral Regions are cut and concatenated at 311 nm, 402.3 nm, 
#      and 598.2 nm. The data are scaled to the integrated absorption 
#      cross section using the absorption cross section measured by 
#      Vandaele et al., J. Quant. Spectrosc. Radiat. Transfer 59 
#      (3--5), 171--184 (1998)
#
   233.0807  2.651806E-19
   233.2139  2.390055E-19
   233.3470  2.142892E-19
   233.4800  1.861806E-19
   233.6129  1.563138E-19
   233.7458  1.465642E-19
   233.8786  1.315696E-19
   234.0113  1.137916E-19
   234.1439  1.207388E-19
   234.2765  1.081682E-19
   234.4089  1.091645E-19
   234.5413  1.022878E-19
   234.6736  1.061027E-19
   234.8058  1.069125E-19
   234.9380  1.148720E-19
   235.0700  1.290439E-19
   235.2020  1.569349E-19
   235.3339  1.857605E-19
   235.4657  1.969778E-19
   235.5975  2.032007E-19
   235.7292  2.003198E-19
   235.8607  1.722880E-19
   235.9922  1.529743E-19
   236.1237  1.402477E-19
   236.2550  1.328004E-19
   236.3863  1.314031E-19
   236.5175  1.408807E-19
   236.6486  1.528679E-19
   236.7796  1.481279E-19
   236.9106  1.496124E-19
   237.0415  1.473212E-19
   237.1722  1.522445E-19
   237.3030  1.579960E-19
   237.4336  1.691237E-19
   237.5642  1.763701E-19
   237.6946  1.782188E-19
   237.8250  1.727665E-19
   237.9554  1.572622E-19
   238.0856  1.413785E-19
   238.2158  1.272425E-19
   238.3458  1.094134E-19
   238.4759  9.219161E-20
   238.6058  7.867085E-20
   238.7356  6.859725E-20
   238.8654  6.485136E-20
   238.9951  7.210970E-20
   239.1247  8.626403E-20
   239.2542  1.078761E-19
   239.3837  1.177362E-19
   239.5131  1.143062E-19
   239.6424  1.016772E-19
   239.7716  8.559341E-20
   239.9007  7.419728E-20
   240.0298  6.281468E-20
   240.1588  5.272698E-20
   240.2877  4.661790E-20
   240.4165  4.084205E-20
   240.5453  3.709904E-20
   240.6740  3.371687E-20
   240.8026  3.185177E-20
   240.9311  2.627126E-20
   241.0596  2.426731E-20
   241.1879  2.073917E-20
   241.3162  1.869105E-20
   241.4444  1.733395E-20
   241.5726  2.018099E-20
   241.7006  2.313157E-20
   241.8286  3.025627E-20
   241.9565  4.901702E-20
   242.0844  8.721635E-20
   242.2121  1.324731E-19
   242.3398  1.603104E-19
   242.4674  1.529103E-19
   242.5949  1.296497E-19
   242.7224  1.013531E-19
   242.8497  8.045889E-20
   242.9770  6.868408E-20
   243.1043  6.320449E-20
   243.2314  6.303555E-20
   243.3585  5.818121E-20
   243.4855  5.010011E-20
   243.6124  4.178941E-20
   243.7392  3.633070E-20
   243.8660  2.771991E-20
   243.9927  2.420969E-20
   244.1193  2.177224E-20
   244.2459  1.977933E-20
   244.3723  1.947491E-20
   244.4987  1.946963E-20
   244.6250  2.328242E-20
   244.7513  3.442022E-20
   244.8775  4.747347E-20
   245.0036  4.875518E-20
   245.1296  4.196211E-20
   245.2555  3.212682E-20
   245.3814  2.443753E-20
   245.5072  2.067259E-20
   245.6329  1.764518E-20
   245.7586  1.634034E-20
   245.8842  2.057128E-20
   246.0097  3.524426E-20
   246.1351  4.461835E-20
   246.2605  3.895350E-20
   246.3857  2.872232E-20
   246.5109  2.466248E-20
   246.6361  1.896994E-20
   246.7612  1.368729E-20
   246.8862  1.204947E-20
   247.0111  9.812640E-21
   247.1359  9.175067E-21
   247.2607  8.913619E-21
   247.3854  1.050559E-20
   247.5100  1.009850E-20
   247.6346  8.297173E-21
   247.7591  6.848089E-21
   247.8835  7.087465E-21
   248.0079  8.297493E-21
   248.1321  8.090304E-21
   248.2563  6.898858E-21
   248.3805  7.432460E-21
   248.5045  6.976236E-21
   248.6285  7.463863E-21
   248.7524  8.248197E-21
   248.8763  9.655227E-21
   249.0001  1.132555E-20
   249.1238  2.741724E-20
   249.2474  5.563003E-20
   249.3710  6.141277E-20
   249.4945  4.951607E-20
   249.6179  3.934507E-20
   249.7413  3.052140E-20
   249.8646  2.443073E-20
   249.9878  2.031503E-20
   250.1110  1.817976E-20
   250.2341  1.474037E-20
   250.3571  1.356317E-20
   250.4800  1.267184E-20
   250.6029  1.105666E-20
   250.7257  1.085323E-20
   250.8485  1.107162E-20
   250.9711  1.103281E-20
   251.0937  1.108034E-20
   251.2163  1.033585E-20
   251.3387  8.700028E-21
   251.4612  9.887785E-21
   251.5835  9.176507E-21
   251.7058  9.265817E-21
   251.8280  1.030937E-20
   251.9501  1.000118E-20
   252.0722  1.020405E-20
   252.1942  1.002231E-20
   252.3161  9.556554E-21
   252.4380  1.036498E-20
   252.5598  1.018829E-20
   252.6815  1.085067E-20
   252.8032  1.067069E-20
   252.9248  1.055321E-20
   253.0464  1.043685E-20
   253.1678  1.098615E-20
   253.2893  1.226322E-20
   253.4106  9.721569E-21
   253.5319  1.093742E-20
   253.6531  1.125416E-20
   253.7743  1.133763E-20
   253.8954  1.080089E-20
   254.0164  1.128153E-20
   254.1373  1.198104E-20
   254.2582  1.308781E-20
   254.3791  1.246104E-20
   254.4999  1.239502E-20
   254.6206  1.239950E-20
   254.7412  1.265887E-20
   254.8618  1.257796E-20
   254.9823  1.356165E-20
   255.1028  1.284725E-20
   255.2232  1.297026E-20
   255.3435  1.295793E-20
   255.4638  1.287422E-20
   255.5840  1.243640E-20
   255.7042  1.246425E-20
   255.8242  1.322970E-20
   255.9443  1.459120E-20
