#******** NO2 Absorption Cross Sections at 273K ******************
#
#Version 1.0
#Date: August 2000
#
#K. Bogumil, J. Orphal, and J. P. Burrows
#University of Bremen - Institute of Environmental Physics
#P. O. Box 33 04 40
#D-28334 Bremen, Germany
#e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
#
#1. column title:	wavelength (vacuum)
#1. column unit:		nm
#2. column title:	absorption cross-section 
#2. column unit:		cm2/molec
#
#Wavelength range:	233 - 890 nm
#Spectral Resolution:	0.22 nm below 310.8 nm, 
#	                0.21 nm between 310.8 nm and 402.3 nm, 
#			0.52 nm between 402.3 nm and 598.7 nm, 
#			0.47 nm between 598.7 nm and 777 nm,
#                       0.62 nm between 777 nm and 890 nm (FWHM)
#Number of data points in file:	3576
#
#Experimental:
#
#Light source:   Xenon lamp
#Cell:	        Multiple reflection quartz cell (White optics)
#	        optical pathlength 985 cm
#Temperature:    273K
#Gas mixture:    NO2, N2
#Condition:      Flow measurement
#Total pressure: 100 mbar
#Spectrometer:   SCIAMACHY PFM Satellite Spectrometer 
#		 (Eight channel grating spectrometer)
#
#Note: Spectral Regions are cut and concatenated at 310.8 nm, 402.3 nm, 
#      573 nm, 598.7 nm and 777 nm. The data are scaled to the integrated 
#      absorption cross section using the absorption cross section measured 
#      by Vandaele et al., J. Quant. Spectrosc. Radiat. Transfer 59 
#      (3--5), 171--184 (1998)
#
   233.0807  2.566016E-19
   233.2139  2.299417E-19
   233.3470  2.124074E-19
   233.4800  1.931201E-19
   233.6129  1.704887E-19
   233.7458  1.504957E-19
   233.8786  1.372249E-19
   234.0113  1.266682E-19
   234.1439  1.195120E-19
   234.2765  1.130327E-19
   234.4089  1.079079E-19
   234.5413  1.047678E-19
   234.6736  1.013345E-19
   234.8058  1.024483E-19
   234.9380  1.095003E-19
   235.0700  1.269269E-19
   235.2020  1.488346E-19
   235.3339  1.735138E-19
   235.4657  1.938906E-19
   235.5975  2.028878E-19
   235.7292  1.943816E-19
   235.8607  1.770249E-19
   235.9922  1.556932E-19
   236.1237  1.395213E-19
   236.2550  1.320827E-19
   236.3863  1.355165E-19
   236.5175  1.434889E-19
   236.6486  1.492297E-19
   236.7796  1.489733E-19
   236.9106  1.473184E-19
   237.0415  1.463410E-19
   237.1722  1.500825E-19
   237.3030  1.598750E-19
   237.4336  1.688445E-19
   237.5642  1.753756E-19
   237.6946  1.768214E-19
   237.8250  1.720117E-19
   237.9554  1.603203E-19
   238.0856  1.449628E-19
   238.2158  1.282419E-19
   238.3458  1.116247E-19
   238.4759  9.676439E-20
   238.6058  8.339102E-20
   238.7356  7.289796E-20
   238.8654  6.749867E-20
   238.9951  7.077973E-20
   239.1247  8.565637E-20
   239.2542  1.053495E-19
   239.3837  1.163205E-19
   239.5131  1.135507E-19
   239.6424  1.018429E-19
   239.7716  8.787436E-20
   239.9007  7.453200E-20
   240.0298  6.300631E-20
   240.1588  5.374039E-20
   240.2877  4.665199E-20
   240.4165  4.138426E-20
   240.5453  3.715141E-20
   240.6740  3.318134E-20
   240.8026  2.944220E-20
   240.9311  2.548396E-20
   241.0596  2.208640E-20
   241.1879  1.919900E-20
   241.3162  1.734896E-20
   241.4444  1.675447E-20
   241.5726  1.698185E-20
   241.7006  1.960573E-20
   241.8286  2.659115E-20
   241.9565  4.434736E-20
   242.0844  7.924024E-20
   242.2121  1.221099E-19
   242.3398  1.488442E-19
   242.4674  1.474638E-19
   242.5949  1.273710E-19
   242.7224  1.028215E-19
   242.8497  8.225807E-20
   242.9770  6.894446E-20
   243.1043  6.342962E-20
   243.2314  6.157800E-20
   243.3585  5.783080E-20
   243.4855  5.052274E-20
   243.6124  4.241429E-20
   243.7392  3.497202E-20
   243.8660  2.899837E-20
   243.9927  2.451548E-20
   244.1193  2.114621E-20
   244.2459  1.897043E-20
   244.3723  1.776815E-20
   244.4987  1.807270E-20
   244.6250  2.159314E-20
   244.7513  3.117545E-20
   244.8775  4.242911E-20
   245.0036  4.505176E-20
   245.1296  3.910973E-20
   245.2555  3.104924E-20
   245.3814  2.416680E-20
   245.5072  1.893831E-20
   245.6329  1.507274E-20
   245.7586  1.337229E-20
   245.8842  1.768766E-20
   246.0097  3.183876E-20
   246.1351  3.992461E-20
   246.2605  3.469651E-20
   246.3857  2.697405E-20
   246.5109  2.095293E-20
   246.6361  1.664625E-20
   246.7612  1.344602E-20
   246.8862  1.153972E-20
   247.0111  9.578080E-21
   247.1359  8.578883E-21
   247.2607  7.352136E-21
   247.3854  6.499377E-21
   247.5100  6.035486E-21
   247.6346  5.366728E-21
   247.7591  5.112169E-21
   247.8835  4.883273E-21
   248.0079  4.683720E-21
   248.1321  4.346004E-21
   248.2563  4.285372E-21
   248.3805  4.259821E-21
   248.5045  4.191534E-21
   248.6285  4.339179E-21
   248.7524  4.515897E-21
   248.8763  4.925152E-21
   249.0001  7.041786E-21
   249.1238  2.045737E-20
   249.2474  4.524915E-20
   249.3710  5.350940E-20
   249.4945  4.500560E-20
   249.6179  3.507794E-20
   249.7413  2.710493E-20
   249.8646  2.122439E-20
   249.9878  1.684403E-20
   250.1110  1.445344E-20
   250.2341  1.159485E-20
   250.3571  1.059977E-20
   250.4800  9.462643E-21
   250.6029  8.154673E-21
   250.7257  7.943752E-21
   250.8485  7.400273E-21
   250.9711  6.806571E-21
   251.0937  6.613124E-21
   251.2163  6.291613E-21
   251.3387  5.783024E-21
   251.4612  5.687145E-21
   251.5835  5.642165E-21
   251.7058  5.450815E-21
   251.8280  5.345078E-21
   251.9501  5.420022E-21
   252.0722  5.614140E-21
   252.1942  5.692669E-21
   252.3161  5.598719E-21
   252.4380  5.776711E-21
   252.5598  5.914525E-21
   252.6815  6.061189E-21
   252.8032  6.143032E-21
